-68.58190709,33.53909465
-68.58190709,34.69135802
-68.36059354,32.82673478
-68.36059354,32.33077905
-68.36059354,31.83482333
-68.36059354,31.3388676
-68.36059354,30.69825812
-67.60391198,30.12345679
-67.37838294,29.52036328
-67.37838294,28.63177593
-66.39617233,27.76385341
-64.92285642,26.98685611
-62.95843521,26.48263445
-56.84596577,26.54320988
-53.42298289,26.74897119
-49.02200489,27.03703704
-45.44234606,27.27478596
-36.79706601,27.69547325
-32.01880111,28.07382574
-23.59413203,28.39506173
-12.34718826,28.68312757
-5.012224939,28.84773663
2.322738386,28.84773663
11.61369193,28.72427984
20.41564792,28.55967078
26.77261614,28.3127572
31.82488829,28.07382574
43.28401203,27.38499834
47.54025799,27.16457358
54.15647922,26.70781893
58.06845966,26.46090535
63.25562769,26.59973511
65.2200489,27.18110543
66.20225951,27.8465127
67.18447011,29.39637434
67.18447011,28.6937704
68.16668072,34.02529445
68.16668072,33.32269051
68.16668072,32.82673478
68.16668072,32.33077905
68.16668072,31.83482333
68.16668072,31.3388676
68.16668072,30.84291188
68.33740831,34.77366255
68.33740831,30.16460905
