-71.56934497,19.80088652
-71.56934497,19.47039007
-71.56934497,19.13989362
-71.56934497,18.80939716
-71.56934497,18.47890071
-71.56934497,18.14840426
-71.56934497,17.8179078
-71.56934497,17.48741135
-71.56934497,17.03297872
-70.59490825,16.49592199
-70.59490825,16.20673759
-70.59490825,15.4837766
-69.62047154,14.84343972
-69.62047154,14.51294326
-68.64603482,13.89326241
-67.6715981,13.35620567
-66.20994302,12.96374113
-61.33775942,12.39570035
-58.90166763,12.32340426
-53.05504731,12.32340426
-48.03439803,12.375
-43.79789848,12.52996454
-40.38736996,12.61258865
-36.48962309,12.73652482
-30.83538084,12.83333333
-24.44717445,13
-16.58476658,13.16666667
-7.248157248,13.16666667
-0.368550369,13.25
8.968058968,13.20833333
18.3046683,13.125
24.69287469,12.95833333
31.57248157,12.83333333
38.05478593,12.69521277
41.46531444,12.58504728
45.36306132,12.48865248
49.75429975,12.41666667
55.15970516,12.29166667
60.46683047,12.3543883
63.87735898,12.61258865
66.31345078,12.98439716
67.77510586,13.48014184
68.74954258,13.97588652
69.7239793,15.00868794
69.7239793,14.67819149
69.7239793,14.38900709
70.69841602,16.22739362
70.69841602,15.66968085
70.88452088,17.04166667
71.37592138,17.75
71.37592138,16.58333333
71.67285274,19.80088652
71.67285274,19.47039007
71.67285274,19.13989362
71.67285274,18.80939716
71.67285274,18.47890071
71.67285274,18.14840426
